Country Name	Indicator Name	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013
Pacific island small states	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Pakistan	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																						19.3109		
Palau	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Panama	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																					54.0417			
Papua New Guinea	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Paraguay	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																			36.822					
Peru	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							56.2925	
Philippines	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																			65.8785					
Poland	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							79.4164	
Portugal	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							47.7088	
Puerto Rico	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Qatar	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							66.6717	
Romania	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							86.0588	
Russian Federation	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																					89.5975			
Rwanda	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Samoa	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
San Marino	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Sao Tome and Principe	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Saudi Arabia	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								60.4702
Senegal	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																						7.1778		
Serbia	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							58.447	
Seychelles	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)													66.9362											
Sierra Leone	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
Singapore	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																							74.0803	
Sint Maarten (Dutch part)	Educational attainment, at least competed lower secondary, population 25+, female (%) (cumulative)																								
